0.006,-0.002,0.006,0.001,-0.004,-0.002,-0.004
0.005,-0.003,0.005,-0.001,-0.004,-0.003,-0.004
0.005,-0.004,0.005,-0.001,-0.003,-0.004,-0.003
0.004,-0.004,0.004,0,0,-0.004,0
0.002,-0.003,0.002,0.001,0.002,-0.003,0.002
0,-0.001,0,0.002,0.002,-0.001,0.002
-0.004,0,-0.004,0.002,0.002,0,0.002
-0.006,-0.001,-0.006,0.001,0,-0.001,0
-0.007,-0.003,-0.007,-0.001,-0.001,-0.003,-0.001
-0.005,-0.004,-0.005,-0.002,-0.001,-0.004,-0.001
-0.002,-0.004,-0.002,-0.003,0,-0.004,0
0,-0.002,0,-0.003,0.002,-0.002,0.002
0,0.003,0,-0.002,0.004,0.003,0.004
0.001,0.007,0.001,-0.001,0.004,0.007,0.004
0.001,0.01,0.001,-0.001,0.003,0.01,0.003
0.002,0.009,0.002,-0.001,0.001,0.009,0.001
0.003,0.005,0.003,0,-0.002,0.005,-0.002
0.003,0,0.003,0.001,-0.003,0,-0.003
0.001,-0.004,0.001,0.004,-0.003,-0.004,-0.003
-0.001,-0.007,-0.001,0.006,-0.001,-0.007,-0.001
-0.004,-0.008,-0.004,0.007,0.002,-0.008,0.002
-0.006,-0.007,-0.006,0.006,0.003,-0.007,0.003
-0.007,-0.005,-0.007,0.004,0.004,-0.005,0.004
-0.006,-0.002,-0.006,0.001,0.003,-0.002,0.003
-0.004,0,-0.004,-0.001,0.002,0,0.002
-0.002,0.002,-0.002,-0.002,0.002,0.002,0.002
-0.001,0.003,-0.001,-0.001,0.004,0.003,0.004
-0.001,0.003,-0.001,0,0.005,0.003,0.005
-0.001,0.002,-0.001,0.001,0.005,0.002,0.005
-0.002,0.001,-0.002,0.001,0.003,0.001,0.003
-0.002,0.001,-0.002,-0.001,-0.001,0.001,-0.001
0,0,0,-0.002,-0.004,0,-0.004
0.002,0,0.002,-0.002,-0.005,0,-0.005
0.003,0,0.003,-0.001,-0.004,0,-0.004
0.002,0,0.002,0.001,-0.002,0,-0.002
0,-0.001,0,0.002,0,-0.001,0
-0.002,0,-0.002,0.003,0,0,0
-0.003,0.001,-0.003,0.002,-0.001,0.001,-0.001
-0.003,0.002,-0.003,0.001,-0.003,0.002,-0.003
-0.001,0.003,-0.001,0.001,-0.004,0.003,-0.004
0.001,0.004,0.001,0.002,-0.005,0.004,-0.005
0.001,0.003,0.001,0.004,-0.005,0.003,-0.005
0.001,0,0.001,0.006,-0.004,0,-0.004
0,-0.001,0,0.006,-0.003,-0.001,-0.003
-0.001,-0.001,-0.001,0.004,-0.003,-0.001,-0.003
0,0,0,0.001,-0.004,0,-0.004
0.003,0.002,0.003,-0.001,-0.005,0.002,-0.005
0.006,0.003,0.006,-0.002,-0.006,0.003,-0.006
0.007,0.002,0.007,-0.002,-0.005,0.002,-0.005
0.007,0,0.007,-0.001,-0.003,0,-0.003
0.004,-0.002,0.004,0,0,-0.002,0
0,-0.004,0,-0.001,0.003,-0.004,0.003
-0.002,-0.003,-0.002,-0.003,0.004,-0.003,0.004
-0.002,-0.002,-0.002,-0.005,0.002,-0.002,0.002
-0.001,-0.001,-0.001,-0.006,0,-0.001,0
0.002,-0.001,0.002,-0.007,-0.001,-0.001,-0.001
0.003,-0.001,0.003,-0.006,0,-0.001,0
0.004,-0.002,0.004,-0.005,0.002,-0.002,0.002
0.003,-0.002,0.004,-0.004,0.004,-0.002,0.004
0.003,-0.001,0.003,-0.003,0.005,-0.001,0.005
0.002,0.001,0.002,-0.004,0.005,0.001,0.005
0.001,0.003,0.001,-0.005,0.003,0.003,0.003
0,0.003,0,-0.005,0.002,0.003,0.002
0,0.001,0,-0.004,0.001,0.001,0.001
0,-0.001,0,-0.003,0,-0.001,0
0.001,-0.003,0.001,-0.002,0.001,-0.003,0.001
0,-0.003,0,-0.002,0,-0.003,0
-0.002,-0.002,-0.002,-0.001,-0.001,-0.002,-0.001
-0.003,-0.002,-0.003,0.001,-0.003,-0.002,-0.003
-0.004,-0.003,-0.004,0.002,-0.004,-0.003,-0.004
-0.004,-0.004,-0.004,0.003,-0.003,-0.004,-0.003
-0.004,-0.006,-0.004,0.003,0,-0.006,0
-0.004,-0.005,-0.004,0.002,0.003,-0.005,0.003
-0.004,-0.003,-0.004,0,0.006,-0.003,0.006
-0.003,0.001,-0.003,-0.002,0.007,0.001,0.007
-0.002,0.005,-0.002,-0.003,0.006,0.005,0.006
0,0.006,0,-0.003,0.003,0.006,0.003
0.001,0.005,0.001,-0.002,0.001,0.005,0.001
0.003,0.002,0.003,-0.002,0.001,0.002,0.001
0.003,-0.001,0.003,-0.001,0.001,-0.001,0.001
0.004,-0.002,0.004,0,0,-0.002,0
0.003,-0.002,0.003,0.002,0,-0.002,0
0.002,0,0.002,0.004,-0.001,0,-0.001
0.001,0.002,0.001,0.005,-0.001,0.002,-0.001
0.001,0.003,0.001,0.005,0.001,0.003,0.001
0,0.002,0,0.005,0.005,0.002,0.005
0,0.001,0,0.006,0.008,0.001,0.008
0,0,0,0.006,0.009,0,0.009
-0.001,0,-0.001,0.006,0.007,0,0.007
-0.002,0.001,-0.002,0.005,0.004,0.001,0.004
-0.003,0.002,-0.003,0.002,0,0.002,0
-0.003,0.003,-0.003,-0.001,-0.002,0.003,-0.002
-0.001,0.004,-0.001,-0.003,-0.002,0.004,-0.002
0.001,0.004,0.001,-0.004,-0.002,0.004,-0.002
0.003,0.003,0.003,-0.004,-0.003,0.003,-0.003
0.003,0.001,0.003,-0.003,-0.005,0.001,-0.005
0.001,0,0.001,-0.004,-0.009,0,-0.009
-0.002,-0.002,-0.002,-0.005,-0.012,-0.002,-0.012
-0.005,-0.003,-0.005,-0.009,-0.013,-0.003,-0.013
-0.007,-0.004,-0.007,-0.013,-0.012,-0.004,-0.012
-0.007,-0.005,-0.007,-0.017,-0.011,-0.005,-0.011
-0.007,-0.005,-0.007,-0.019,-0.009,-0.005,-0.009
-0.008,-0.005,-0.008,-0.02,-0.01,-0.005,-0.01
-0.01,-0.005,-0.01,-0.02,-0.011,-0.005,-0.011
-0.014,-0.005,-0.014,-0.019,-0.014,-0.005,-0.014
-0.019,-0.007,-0.019,-0.019,-0.015,-0.007,-0.015
-0.022,-0.011,-0.022,-0.019,-0.016,-0.011,-0.016
-0.023,-0.014,-0.023,-0.02,-0.015,-0.014,-0.015
-0.023,-0.016,-0.023,-0.022,-0.015,-0.016,-0.015
-0.022,-0.015,-0.022,-0.023,-0.016,-0.015,-0.016
-0.022,-0.013,-0.022,-0.025,-0.018,-0.013,-0.018
-0.023,-0.01,-0.023,-0.027,-0.022,-0.01,-0.022
-0.023,-0.009,-0.023,-0.028,-0.025,-0.009,-0.025
-0.023,-0.009,-0.023,-0.028,-0.026,-0.009,-0.026
-0.021,-0.011,-0.021,-0.027,-0.025,-0.011,-0.025
-0.02,-0.012,-0.02,-0.026,-0.023,-0.012,-0.023
-0.02,-0.014,-0.02,-0.025,-0.021,-0.014,-0.021
-0.021,-0.017,-0.021,-0.025,-0.019,-0.017,-0.019
-0.024,-0.021,-0.024,-0.027,-0.019,-0.021,-0.019
-0.028,-0.024,-0.028,-0.029,-0.02,-0.024,-0.02
-0.031,-0.026,-0.031,-0.03,-0.021,-0.026,-0.021
-0.033,-0.026,-0.033,-0.03,-0.021,-0.026,-0.021
-0.035,-0.023,-0.035,-0.028,-0.021,-0.023,-0.021
-0.037,-0.021,-0.037,-0.026,-0.021,-0.021,-0.021
-0.039,-0.02,-0.039,-0.024,-0.021,-0.02,-0.021
-0.042,-0.022,-0.042,-0.024,-0.022,-0.022,-0.022
-0.044,-0.026,-0.044,-0.024,-0.023,-0.026,-0.023
-0.043,-0.03,-0.043,-0.026,-0.023,-0.03,-0.023
-0.04,-0.031,-0.04,-0.027,-0.023,-0.031,-0.023
-0.036,-0.028,-0.036,-0.028,-0.023,-0.028,-0.023
-0.03,-0.023,-0.03,-0.027,-0.021,-0.023,-0.021
-0.026,-0.019,-0.026,-0.025,-0.018,-0.019,-0.018
-0.024,-0.017,-0.024,-0.021,-0.013,-0.017,-0.013
-0.023,-0.018,-0.023,-0.014,-0.007,-0.018,-0.007
-0.023,-0.02,-0.023,-0.006,0,-0.02,0
-0.021,-0.021,-0.021,0.005,0.008,-0.021,0.008
-0.017,-0.019,-0.017,0.019,0.015,-0.019,0.015
-0.009,-0.016,-0.009,0.038,0.024,-0.016,0.024
0.003,-0.011,0.003,0.06,0.035,-0.011,0.035
0.022,-0.007,0.022,0.085,0.05,-0.007,0.05
0.048,-0.004,0.048,0.112,0.068,-0.004,0.068
0.083,-0.001,0.083,0.139,0.085,-0.001,0.085
0.126,0.004,0.126,0.166,0.1,0.004,0.1
0.176,0.011,0.176,0.192,0.109,0.011,0.109
0.228,0.022,0.228,0.212,0.114,0.022,0.114
0.278,0.037,0.278,0.223,0.115,0.037,0.115
0.322,0.054,0.322,0.217,0.116,0.054,0.116
0.357,0.073,0.357,0.191,0.114,0.073,0.114
0.377,0.091,0.377,0.148,0.108,0.091,0.108
0.379,0.108,0.379,0.096,0.095,0.108,0.095
0.353,0.121,0.354,0.049,0.076,0.121,0.076
0.297,0.131,0.297,0.018,0.053,0.131,0.053
0.211,0.137,0.211,0.004,0.032,0.137,0.032
0.11,0.136,0.11,-0.001,0.016,0.136,0.016
0.015,0.127,0.015,-0.008,0.005,0.127,0.005
-0.054,0.109,-0.055,-0.024,-0.004,0.109,-0.004
-0.089,0.085,-0.089,-0.049,-0.014,0.085,-0.014
-0.094,0.06,-0.095,-0.072,-0.025,0.06,-0.025
-0.09,0.039,-0.09,-0.085,-0.035,0.039,-0.035
-0.093,0.024,-0.093,-0.084,-0.04,0.024,-0.04
-0.111,0.013,-0.111,-0.071,-0.041,0.013,-0.041
-0.137,0.002,-0.137,-0.057,-0.04,0.002,-0.04
-0.157,-0.01,-0.157,-0.047,-0.041,-0.01,-0.041
-0.157,-0.024,-0.157,-0.042,-0.046,-0.024,-0.046
-0.138,-0.037,-0.138,-0.037,-0.054,-0.037,-0.054
-0.109,-0.045,-0.109,-0.028,-0.063,-0.045,-0.063
-0.083,-0.048,-0.083,-0.01,-0.068,-0.048,-0.068
-0.069,-0.05,-0.069,0.014,-0.068,-0.05,-0.068
-0.065,-0.054,-0.065,0.041,-0.063,-0.054,-0.063
-0.064,-0.06,-0.064,0.067,-0.054,-0.06,-0.054
-0.059,-0.067,-0.059,0.088,-0.044,-0.067,-0.044
-0.046,-0.07,-0.046,0.105,-0.035,-0.07,-0.035
-0.029,-0.067,-0.029,0.115,-0.025,-0.067,-0.025
-0.014,-0.06,-0.014,0.117,-0.015,-0.06,-0.015
-0.002,-0.05,-0.002,0.112,-0.002,-0.05,-0.002
0.006,-0.041,0.007,0.099,0.015,-0.041,0.015
0.014,-0.031,0.014,0.083,0.032,-0.031,0.032
0.02,-0.019,0.02,0.065,0.05,-0.019,0.05
0.024,-0.003,0.024,0.048,0.063,-0.003,0.063
0.022,0.017,0.022,0.031,0.073,0.017,0.073
0.012,0.038,0.012,0.014,0.079,0.038,0.079
-0.006,0.058,-0.006,-0.001,0.083,0.058,0.083
-0.03,0.074,-0.03,-0.014,0.087,0.074,0.087
-0.056,0.086,-0.056,-0.023,0.092,0.086,0.092
-0.08,0.093,-0.08,-0.029,0.098,0.093,0.097
-0.101,0.097,-0.101,-0.034,0.103,0.097,0.103
-0.116,0.099,-0.116,-0.041,0.106,0.099,0.106
-0.124,0.101,-0.124,-0.053,0.106,0.101,0.105
-0.126,0.103,-0.126,-0.069,0.099,0.103,0.099
-0.122,0.102,-0.121,-0.087,0.088,0.102,0.088
-0.114,0.097,-0.114,-0.103,0.074,0.097,0.074
-0.107,0.091,-0.107,-0.115,0.059,0.091,0.059
-0.101,0.085,-0.101,-0.124,0.043,0.085,0.043
-0.096,0.083,-0.096,-0.133,0.028,0.083,0.028
-0.091,0.085,-0.091,-0.145,0.012,0.085,0.012
-0.084,0.09,-0.084,-0.16,-0.007,0.09,-0.007
-0.075,0.09,-0.075,-0.176,-0.031,0.09,-0.031
-0.067,0.08,-0.067,-0.19,-0.061,0.08,-0.06
-0.062,0.059,-0.062,-0.195,-0.094,0.059,-0.094
-0.061,0.032,-0.061,-0.19,-0.126,0.032,-0.126
-0.062,0.005,-0.062,-0.176,-0.152,0.004,-0.151
-0.064,-0.019,-0.064,-0.156,-0.163,-0.019,-0.163
-0.062,-0.042,-0.063,-0.136,-0.16,-0.042,-0.16
-0.055,-0.07,-0.055,-0.119,-0.144,-0.07,-0.144
-0.041,-0.11,-0.041,-0.106,-0.124,-0.11,-0.124
-0.026,-0.158,-0.026,-0.094,-0.107,-0.159,-0.107
-0.013,-0.206,-0.013,-0.081,-0.095,-0.206,-0.095
-0.005,-0.237,-0.005,-0.067,-0.087,-0.237,-0.087
-0.002,-0.242,-0.002,-0.052,-0.081,-0.242,-0.081
-0.002,-0.222,-0.002,-0.04,-0.073,-0.222,-0.073
-0.001,-0.19,-0.001,-0.029,-0.064,-0.19,-0.064
0.003,-0.16,0.003,-0.019,-0.054,-0.16,-0.054
0.01,-0.142,0.01,-0.007,-0.047,-0.142,-0.047
0.017,-0.136,0.017,0.007,-0.041,-0.136,-0.041
0.024,-0.134,0.023,0.022,-0.036,-0.134,-0.036
0.027,-0.128,0.027,0.034,-0.03,-0.128,-0.03
0.029,-0.114,0.029,0.043,-0.024,-0.114,-0.024
0.029,-0.094,0.029,0.047,-0.017,-0.094,-0.017
0.03,-0.074,0.03,0.051,-0.012,-0.074,-0.012
0.032,-0.058,0.032,0.057,-0.009,-0.058,-0.009
0.034,-0.048,0.035,0.063,-0.008,-0.048,-0.008
0.038,-0.041,0.038,0.069,-0.007,-0.041,-0.007
0.042,-0.035,0.042,0.071,-0.006,-0.035,-0.006
0.045,-0.027,0.045,0.069,-0.003,-0.027,-0.003
0.047,-0.017,0.047,0.064,0.001,-0.017,0.001
0.048,-0.006,0.048,0.06,0.005,-0.006,0.005
0.049,0.004,0.049,0.058,0.008,0.004,0.008
0.049,0.013,0.05,0.059,0.01,0.013,0.01
0.049,0.02,0.049,0.063,0.014,0.02,0.013
0.048,0.026,0.048,0.067,0.019,0.026,0.019
0.045,0.031,0.046,0.069,0.027,0.031,0.027
0.043,0.036,0.043,0.067,0.034,0.036,0.034
0.04,0.04,0.04,0.062,0.039,0.04,0.039
0.039,0.044,0.039,0.056,0.039,0.044,0.039
0.039,0.048,0.039,0.051,0.036,0.048,0.036
0.04,0.052,0.04,0.048,0.032,0.052,0.032
0.039,0.055,0.039,0.047,0.029,0.055,0.029
0.036,0.058,0.036,0.049,0.029,0.058,0.029
0.031,0.06,0.031,0.05,0.03,0.06,0.03
0.027,0.062,0.027,0.049,0.033,0.062,0.033
0.024,0.062,0.024,0.046,0.035,0.062,0.035
0.023,0.061,0.023,0.041,0.035,0.061,0.036
0.024,0.057,0.024,0.035,0.035,0.057,0.035
0.025,0.053,0.025,0.031,0.034,0.053,0.034
0.024,0.05,0.024,0.029,0.033,0.05,0.033
0.02,0.048,0.02,0.028,0.031,0.048,0.031
0.015,0.048,0.015,0.026,0.029,0.048,0.029
0.009,0.049,0.009,0.023,0.026,0.049,0.026
0.005,0.049,0.005,0.018,0.024,0.049,0.024
0.003,0.048,0.003,0.013,0.021,0.048,0.021
0.004,0.046,0.003,0.008,0.02,0.046,0.02
0.005,0.042,0.005,0.004,0.019,0.042,0.019
0.004,0.038,0.004,0.001,0.019,0.038,0.019
0.001,0.034,0.001,-0.001,0.018,0.034,0.018
-0.004,0.031,-0.004,-0.004,0.017,0.031,0.017
-0.01,0.028,-0.01,-0.007,0.014,0.028,0.014
-0.013,0.026,-0.013,-0.01,0.008,0.026,0.008
-0.013,0.022,-0.012,-0.012,0.001,0.022,0.001
-0.009,0.018,-0.009,-0.014,-0.005,0.018,-0.005
-0.006,0.013,-0.006,-0.014,-0.01,0.013,-0.01
-0.005,0.01,-0.005,-0.014,-0.012,0.01,-0.012
-0.008,0.008,-0.008,-0.014,-0.012,0.007,-0.012
-0.011,0.006,-0.011,-0.014,-0.013,0.006,-0.013
-0.013,0.004,-0.013,-0.013,-0.015,0.004,-0.015
-0.012,0.001,-0.012,-0.013,-0.018,0.001,-0.018
-0.008,-0.004,-0.008,-0.014,-0.022,-0.004,-0.022
-0.004,-0.009,-0.004,-0.015,-0.024,-0.009,-0.025
-0.003,-0.015,-0.003,-0.016,-0.024,-0.014,-0.024
-0.005,-0.018,-0.005,-0.015,-0.021,-0.018,-0.022
-0.009,-0.021,-0.009,-0.012,-0.019,-0.021,-0.019
-0.013,-0.022,-0.013,-0.007,-0.018,-0.022,-0.018
-0.013,-0.023,-0.013,-0.003,-0.018,-0.023,-0.018
-0.01,-0.025,-0.01,0,-0.018,-0.024,-0.018
-0.004,-0.025,-0.004,0.001,-0.017,-0.025,-0.017
0,-0.026,0,0.001,-0.014,-0.026,-0.014
0.003,-0.025,0.003,0,-0.011,-0.025,-0.011
0.002,-0.023,0.002,0,-0.007,-0.023,-0.007
0.001,-0.02,0.001,-0.001,-0.004,-0.02,-0.004
0.001,-0.017,0.001,-0.001,-0.002,-0.017,-0.002
0.002,-0.014,0.002,0,0,-0.014,0
0.005,-0.012,0.005,0.001,0.001,-0.012,0.002
0.008,-0.011,0.008,0.003,0.002,-0.011,0.003
0.011,-0.012,0.011,0.005,0.002,-0.012,0.003
0.012,-0.012,0.012,0.007,0.002,-0.012,0.002
0.012,-0.011,0.011,0.007,0.001,-0.011,0.001
0.009,-0.009,0.009,0.006,0.001,-0.009,0.001
0.005,-0.005,0.005,0.004,0.002,-0.005,0.002
0.002,-0.002,0.001,0.001,0.003,-0.002,0.003
0,-0.001,0,-0.002,0.005,-0.001,0.005
0,-0.002,0,-0.004,0.006,-0.002,0.006
0.001,-0.003,0.001,-0.004,0.006,-0.003,0.007
0.001,-0.003,0.001,-0.004,0.008,-0.003,0.008
0,-0.001,0,-0.003,0.009,-0.001,0.009
-0.001,0.002,-0.001,-0.003,0.01,0.002,0.01
-0.002,0.005,-0.002,-0.005,0.009,0.005,0.009
-0.002,0.006,-0.002,-0.008,0.008,0.006,0.008
-0.002,0.004,-0.002,-0.01,0.006,0.004,0.006
-0.002,0.001,-0.002,-0.01,0.004,0.001,0.004
-0.002,-0.001,-0.002,-0.01,0.003,-0.001,0.003
-0.003,-0.003,-0.003,-0.009,0.001,-0.003,0.001
-0.003,-0.004,-0.002,-0.01,-0.002,-0.004,-0.002
0,-0.004,0,-0.011,-0.008,-0.004,-0.008
0.005,-0.004,0.005,-0.013,-0.014,-0.004,-0.014
0.009,-0.004,0.009,-0.015,-0.018,-0.004,-0.018
0.012,-0.005,0.013,-0.015,-0.018,-0.005,-0.018
0.013,-0.007,0.013,-0.013,-0.015,-0.007,-0.015
0.01,-0.009,0.01,-0.012,-0.011,-0.009,-0.011
0.005,-0.011,0.005,-0.011,-0.009,-0.011,-0.009
-0.001,-0.013,0,-0.013,-0.009,-0.013,-0.01
-0.004,-0.014,-0.004,-0.015,-0.012,-0.013,-0.013
-0.005,-0.014,-0.005,-0.017,-0.016,-0.014,-0.016
0,-0.015,0,-0.018,-0.017,-0.015,-0.017
0.009,-0.017,0.009,-0.017,-0.016,-0.017,-0.016
0.021,-0.019,0.021,-0.013,-0.014,-0.019,-0.014
0.03,-0.021,0.03,-0.005,-0.011,-0.021,-0.011
0.034,-0.021,0.034,0.007,-0.01,-0.021,-0.01
0.028,-0.017,0.028,0.022,-0.006,-0.017,-0.006
0.008,-0.007,0.008,0.04,0.004,-0.007,0.004
-0.024,0.009,-0.024,0.056,0.024,0.009,0.024
-0.066,0.029,-0.066,0.067,0.053,0.029,0.053
-0.107,0.05,-0.107,0.069,0.086,0.05,0.086
-0.138,0.065,-0.138,0.06,0.111,0.065,0.111
-0.151,0.07,-0.151,0.043,0.12,0.07,0.12
-0.144,0.064,-0.144,0.024,0.11,0.064,0.11
-0.121,0.049,-0.121,0.006,0.084,0.049,0.084
-0.09,0.03,-0.09,-0.006,0.051,0.03,0.051
-0.059,0.013,-0.059,-0.013,0.019,0.013,0.02
-0.033,0,-0.033,-0.015,-0.003,0,-0.003
-0.014,-0.008,-0.014,-0.015,-0.017,-0.008,-0.017
0.001,-0.011,0.001,-0.017,-0.023,-0.011,-0.023
0.012,-0.012,0.012,-0.019,-0.026,-0.013,-0.026
0.023,-0.013,0.023,-0.022,-0.027,-0.013,-0.027
0.032,-0.013,0.032,-0.023,-0.028,-0.013,-0.028
0.041,-0.014,0.041,-0.023,-0.029,-0.014,-0.029
0.048,-0.015,0.048,-0.022,-0.028,-0.015,-0.028
0.052,-0.013,0.052,-0.019,-0.026,-0.013,-0.026
0.054,-0.009,0.055,-0.017,-0.024,-0.009,-0.024
0.056,-0.003,0.056,-0.016,-0.024,-0.003,-0.024
0.057,0.002,0.057,-0.014,-0.026,0.002,-0.026
0.058,0.003,0.058,-0.014,-0.029,0.003,-0.029
0.059,-0.001,0.06,-0.013,-0.031,-0.001,-0.031
0.06,-0.009,0.06,-0.013,-0.031,-0.009,-0.031
0.058,-0.017,0.058,-0.013,-0.031,-0.017,-0.031
0.055,-0.02,0.055,-0.014,-0.03,-0.02,-0.03
0.05,-0.017,0.05,-0.014,-0.029,-0.017,-0.029
0.045,-0.01,0.045,-0.013,-0.028,-0.01,-0.028
0.041,-0.002,0.041,-0.012,-0.027,-0.002,-0.027
0.038,0.002,0.039,-0.011,-0.024,0.002,-0.024
0.037,0.001,0.037,-0.011,-0.021,0.001,-0.021
0.036,-0.005,0.036,-0.012,-0.018,-0.005,-0.018
0.035,-0.012,0.035,-0.012,-0.016,-0.012,-0.016
0.032,-0.017,0.032,-0.009,-0.016,-0.017,-0.016
0.028,-0.017,0.028,-0.005,-0.016,-0.017,-0.016
0.023,-0.014,0.023,0.002,-0.016,-0.014,-0.016
0.017,-0.008,0.017,0.007,-0.015,-0.008,-0.015
0.012,-0.004,0.012,0.01,-0.011,-0.004,-0.011
0.009,-0.003,0.009,0.009,-0.005,-0.003,-0.005
0.009,-0.005,0.009,0.006,0.001,-0.005,0.001
0.01,-0.008,0.01,0.003,0.006,-0.008,0.007
0.011,-0.01,0.011,0.003,0.009,-0.01,0.01
0.011,-0.01,0.011,0.005,0.01,-0.01,0.01
0.01,-0.008,0.01,0.008,0.008,-0.008,0.008
0.009,-0.004,0.009,0.01,0.007,-0.004,0.007
0.009,-0.002,0.009,0.012,0.006,-0.002,0.006
0.009,0,0.009,0.012,0.007,0,0.007
0.009,0.001,0.009,0.011,0.009,0.001,0.009
0.007,0.003,0.007,0.009,0.011,0.003,0.011
0.003,0.008,0.003,0.007,0.013,0.008,0.013
-0.001,0.013,-0.002,0.006,0.013,0.013,0.013
-0.005,0.018,-0.006,0.006,0.012,0.018,0.012
-0.008,0.02,-0.008,0.006,0.012,0.02,0.012
-0.01,0.018,-0.01,0.008,0.013,0.018,0.013
-0.012,0.015,-0.012,0.009,0.014,0.015,0.014
-0.014,0.012,-0.015,0.009,0.015,0.012,0.015
-0.018,0.011,-0.018,0.007,0.015,0.011,0.015
-0.021,0.012,-0.021,0.003,0.014,0.012,0.014
-0.024,0.014,-0.024,-0.001,0.012,0.014,0.012
-0.025,0.015,-0.025,-0.004,0.011,0.015,0.011
-0.025,0.015,-0.025,-0.006,0.009,0.015,0.009
-0.023,0.014,-0.023,-0.006,0.006,0.014,0.006
-0.022,0.012,-0.022,-0.006,0.003,0.012,0.003
-0.02,0.012,-0.02,-0.006,-0.001,0.012,-0.001
-0.019,0.011,-0.018,-0.006,-0.005,0.011,-0.005
-0.017,0.011,-0.017,-0.007,-0.007,0.011,-0.007
-0.017,0.01,-0.016,-0.006,-0.008,0.01,-0.008
-0.016,0.008,-0.016,-0.005,-0.008,0.008,-0.008
-0.015,0.007,-0.015,-0.004,-0.008,0.007,-0.008
-0.015,0.005,-0.014,-0.003,-0.009,0.005,-0.009
-0.014,0.003,-0.014,-0.002,-0.01,0.003,-0.01
-0.013,0.002,-0.013,-0.002,-0.01,0.002,-0.01
-0.012,0.001,-0.012,-0.001,-0.01,0.001,-0.011
-0.011,-0.001,-0.011,0,-0.01,-0.001,-0.011
-0.011,-0.003,-0.011,0.001,-0.01,-0.003,-0.01
-0.012,-0.006,-0.012,0.002,-0.009,-0.006,-0.009
-0.013,-0.008,-0.013,0.002,-0.006,-0.008,-0.006
-0.014,-0.01,-0.014,0.002,-0.003,-0.01,-0.003
-0.013,-0.011,-0.013,0.001,0.001,-0.011,0.001
-0.011,-0.01,-0.011,0.001,0.004,-0.01,0.004
-0.008,-0.008,-0.008,0,0.005,-0.008,0.005
-0.003,-0.006,-0.003,0,0.004,-0.006,0.004
0.002,-0.004,0.002,0,0.002,-0.004,0.002
0.008,-0.004,0.008,0.001,0.001,-0.004,0.001
0.014,-0.005,0.014,0.005,0,-0.005,0
0.02,-0.007,0.02,0.009,-0.001,-0.007,-0.001
0.024,-0.007,0.023,0.014,0,-0.007,0
0.023,-0.006,0.023,0.018,0.001,-0.006,0.001
0.02,-0.002,0.02,0.018,0.002,-0.002,0.002
0.014,0.001,0.014,0.015,0.004,0.001,0.004
0.009,0.003,0.009,0.011,0.007,0.003,0.007
0.004,0.005,0.004,0.007,0.009,0.005,0.01
0.001,0.006,0.001,0.006,0.011,0.006,0.012
0,0.008,-0.001,0.007,0.012,0.008,0.012
-0.002,0.01,-0.002,0.009,0.011,0.01,0.011
-0.003,0.012,-0.003,0.011,0.008,0.012,0.008
-0.004,0.012,-0.004,0.01,0.006,0.012,0.006
-0.005,0.012,-0.005,0.008,0.004,0.012,0.004
-0.004,0.011,-0.004,0.004,0.004,0.011,0.004
-0.003,0.01,-0.003,0.002,0.005,0.01,0.005
-0.002,0.011,-0.002,0.001,0.005,0.011,0.005
-0.001,0.011,-0.001,0,0.004,0.011,0.004
-0.001,0.01,-0.001,-0.001,0.003,0.01,0.003
-0.002,0.007,-0.002,-0.002,0.002,0.007,0.002
-0.004,0.002,-0.003,-0.002,0,0.002,0
-0.005,-0.004,-0.005,-0.002,0,-0.004,0
-0.007,-0.009,-0.007,-0.001,-0.001,-0.009,-0.001
-0.009,-0.01,-0.009,0.002,-0.002,-0.01,-0.002
-0.011,-0.009,-0.011,0.005,-0.002,-0.009,-0.002
-0.014,-0.007,-0.014,0.005,-0.003,-0.007,-0.003
-0.016,-0.006,-0.016,0.003,-0.002,-0.006,-0.003
-0.015,-0.006,-0.015,-0.002,-0.002,-0.006,-0.002
-0.012,-0.008,-0.012,-0.007,-0.002,-0.008,-0.002
-0.007,-0.01,-0.007,-0.009,-0.002,-0.01,-0.002
-0.002,-0.011,-0.002,-0.007,-0.003,-0.011,-0.003
0.002,-0.01,0.002,-0.003,-0.004,-0.01,-0.004
0.004,-0.01,0.004,0.001,-0.005,-0.01,-0.005
0.004,-0.009,0.004,0.004,-0.005,-0.009,-0.005
0.004,-0.008,0.004,0.004,-0.004,-0.008,-0.004
0.004,-0.007,0.004,0.003,-0.003,-0.007,-0.003
0.007,-0.005,0.007,0.003,-0.001,-0.005,-0.001
0.01,-0.003,0.01,0.004,-0.001,-0.003,-0.001
0.014,-0.003,0.014,0.007,-0.001,-0.003,-0.001
0.017,-0.005,0.017,0.009,-0.001,-0.005,-0.001
0.018,-0.008,0.018,0.01,-0.001,-0.008,-0.001
0.018,-0.009,0.018,0.009,0.001,-0.009,0.001
0.018,-0.007,0.018,0.008,0.005,-0.007,0.005
0.018,-0.003,0.018,0.006,0.01,-0.003,0.01
0.017,0.002,0.017,0.006,0.014,0.002,0.014
0.016,0.006,0.016,0.008,0.017,0.006,0.017
0.014,0.009,0.014,0.011,0.017,0.009,0.017
0.011,0.01,0.011,0.015,0.015,0.01,0.015
0.009,0.013,0.009,0.018,0.012,0.012,0.012
